****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:18:59,922 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:90) Opening Browser:chrome 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:19:33,489 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:116) Auto login 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:19:34,297 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:123) Started executing test:testAddEmployee 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:19:37,957 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:138) Test is PASSED 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:19:37,958 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:141) Auto logout 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:21:30,616 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:55) Initializing ExtentReport 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:21:30,785 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:60) Initialize Global Variables 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:21:30,792 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:86) 
*********************************** -- START -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:21:30,793 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:87) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:21:30,793 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:90) Opening Browser:chrome 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:22:00,588 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:116) Auto login 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:22:01,371 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:123) Started executing test:testAddEmployee 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:22:05,140 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:138) Test is PASSED 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:22:05,141 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:141) Auto logout 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:56:54,021 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:55) Initializing ExtentReport 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:56:54,193 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:60) Initialize Global Variables 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:56:54,204 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:86) 
*********************************** -- START -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:56:54,204 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:87) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:56:54,204 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:90) Opening Browser:chrome 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:57:26,212 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:116) Auto login 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:59:14,455 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:55) Initializing ExtentReport 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:59:14,625 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:60) Initialize Global Variables 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:59:14,638 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:86) 
*********************************** -- START -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:59:14,638 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:87) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:59:14,639 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:90) Opening Browser:chrome 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 11:59:43,212 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:116) Auto login 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:00:02,222 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:55) Initializing ExtentReport 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:00:02,491 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:60) Initialize Global Variables 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:00:02,501 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:86) 
*********************************** -- START -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:00:02,502 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:87) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:00:02,502 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:90) Opening Browser:chrome 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:00:31,056 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:116) Auto login 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:02:27,671 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:55) Initializing ExtentReport 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:02:27,836 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:60) Initialize Global Variables 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:02:27,847 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:86) 
*********************************** -- START -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:02:27,847 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:87) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:02:27,847 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:90) Opening Browser:chrome 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:02:59,136 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:116) Auto login 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:03:00,087 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:123) Started executing test:testAddEmployee 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:03:04,283 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:138) Test is PASSED 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:03:04,283 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:141) Auto logout 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:03:04,286 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:104) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:03:04,287 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:105) 
*********************************** -- END -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:03:04,287 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:106) Closing Browser 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 12:03:08,717 com.jackfruit.base.BaseTest.publishReport(BaseTest.java:72) Publishing ExtentReport:./report/20_04_2018_12_02_27.html 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:36:12,661 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:55) Initializing ExtentReport 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:36:12,884 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:60) Initialize Global Variables 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:36:12,896 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:86) 
*********************************** -- START -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:36:12,896 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:87) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:36:12,896 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:90) Opening Browser:chrome 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:36:46,732 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:116) Auto login 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:36:47,680 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:123) Started executing test:testAddEmployee 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:36:51,899 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:138) Test is PASSED 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:36:51,899 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:141) Auto logout 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:36:51,901 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:104) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:36:51,901 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:105) 
*********************************** -- END -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:36:51,901 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:106) Closing Browser 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:36:54,026 com.jackfruit.base.BaseTest.publishReport(BaseTest.java:72) Publishing ExtentReport:./report/20_04_2018_03_36_12.html 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:37:20,388 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:55) Initializing ExtentReport 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:37:20,552 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:60) Initialize Global Variables 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:37:20,562 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:86) 
*********************************** -- START -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:37:20,563 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:87) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:37:20,563 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:90) Opening Browser:chrome 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:37:50,015 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:116) Auto login 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:37:50,932 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:123) Started executing test:testAddEmployee 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:37:54,817 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:138) Test is PASSED 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:37:54,817 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:141) Auto logout 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:37:54,819 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:104) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:37:54,820 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:105) 
*********************************** -- END -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:37:54,820 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:106) Closing Browser 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:37:55,888 com.jackfruit.base.BaseTest.publishReport(BaseTest.java:72) Publishing ExtentReport:./report/20_04_2018_03_37_20.html 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:38:28,660 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:55) Initializing ExtentReport 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:38:28,830 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:60) Initialize Global Variables 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:38:28,840 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:86) 
*********************************** -- START -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:38:28,841 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:87) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:38:28,841 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:90) Opening Browser:chrome 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:38:58,046 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:116) Auto login 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:38:58,891 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:123) Started executing test:testAddEmployee 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:39:12,565 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:138) Test is PASSED 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:39:12,566 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:141) Auto logout 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:39:12,569 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:104) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:39:12,570 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:105) 
*********************************** -- END -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:39:12,570 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:106) Closing Browser 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:39:13,729 com.jackfruit.base.BaseTest.publishReport(BaseTest.java:72) Publishing ExtentReport:./report/20_04_2018_03_38_28.html 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:40:46,155 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:55) Initializing ExtentReport 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:40:46,322 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:60) Initialize Global Variables 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:40:46,333 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:86) 
*********************************** -- START -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:40:46,333 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:87) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:40:46,333 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:90) Opening Browser:chrome 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:41:15,642 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:116) Auto login 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:41:16,421 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:123) Started executing test:testAddEmployee 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:41:30,159 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:138) Test is PASSED 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:41:30,160 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:141) Auto logout 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:41:30,163 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:104) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:41:30,163 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:105) 
*********************************** -- END -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:41:30,164 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:106) Closing Browser 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:41:31,507 com.jackfruit.base.BaseTest.publishReport(BaseTest.java:72) Publishing ExtentReport:./report/20_04_2018_03_40_46.html 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:42:34,416 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:55) Initializing ExtentReport 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:42:34,583 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:60) Initialize Global Variables 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:42:34,595 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:86) 
*********************************** -- START -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:42:34,595 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:87) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:42:34,595 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:90) Opening Browser:chrome 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:43:04,083 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:116) Auto login 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:43:04,948 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:123) Started executing test:testAddEmployee 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:43:18,641 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:138) Test is PASSED 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:43:18,642 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:141) Auto logout 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:43:18,644 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:104) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:43:18,645 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:105) 
*********************************** -- END -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:43:18,645 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:106) Closing Browser 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:43:19,801 com.jackfruit.base.BaseTest.publishReport(BaseTest.java:72) Publishing ExtentReport:./report/20_04_2018_03_42_34.html 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:43:28,808 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:55) Initializing ExtentReport 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:43:28,978 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:60) Initialize Global Variables 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:43:28,992 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:86) 
*********************************** -- START -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:43:28,992 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:87) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:43:28,992 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:90) Opening Browser:chrome 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:43:58,310 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:116) Auto login 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:43:59,144 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:123) Started executing test:testAddEmployee 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:44:12,916 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:138) Test is PASSED 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:44:12,917 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:141) Auto logout 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:44:12,920 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:104) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:44:12,920 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:105) 
*********************************** -- END -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:44:12,920 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:106) Closing Browser 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:44:13,977 com.jackfruit.base.BaseTest.publishReport(BaseTest.java:72) Publishing ExtentReport:./report/20_04_2018_03_43_28.html 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:44:25,629 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:55) Initializing ExtentReport 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:44:25,794 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:60) Initialize Global Variables 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:44:25,804 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:86) 
*********************************** -- START -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:44:25,805 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:87) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:44:25,805 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:90) Opening Browser:chrome 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:44:54,563 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:116) Auto login 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:44:55,367 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:123) Started executing test:testAddEmployee 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:45:09,254 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:138) Test is PASSED 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:45:09,255 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:141) Auto logout 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:45:09,257 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:104) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:45:09,257 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:105) 
*********************************** -- END -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:45:09,258 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:106) Closing Browser 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:45:10,309 com.jackfruit.base.BaseTest.publishReport(BaseTest.java:72) Publishing ExtentReport:./report/20_04_2018_03_44_25.html 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:46:38,851 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:55) Initializing ExtentReport 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:46:39,018 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:60) Initialize Global Variables 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:46:39,025 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:86) 
*********************************** -- START -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:46:39,028 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:87) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:46:39,028 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:90) Opening Browser:chrome 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:47:07,559 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:116) Auto login 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:47:08,447 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:123) Started executing test:testAddEmployee 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:47:22,197 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:138) Test is PASSED 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:47:22,197 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:141) Auto logout 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:47:22,201 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:104) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:47:22,201 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:105) 
*********************************** -- END -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:47:22,202 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:106) Closing Browser 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:47:23,274 com.jackfruit.base.BaseTest.publishReport(BaseTest.java:72) Publishing ExtentReport:./report/20_04_2018_03_46_38.html 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:48:08,392 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:55) Initializing ExtentReport 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:48:08,558 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:60) Initialize Global Variables 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:48:08,567 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:86) 
*********************************** -- START -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:48:08,567 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:87) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:48:08,568 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:90) Opening Browser:chrome 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:48:36,979 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:116) Auto login 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:48:37,832 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:123) Started executing test:testAddEmployee 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:48:52,378 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:133) Test is FAILED 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:48:52,378 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:141) Auto logout 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:48:52,380 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:104) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:48:52,381 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:105) 
*********************************** -- END -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:48:52,381 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:106) Closing Browser 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:48:53,407 com.jackfruit.base.BaseTest.publishReport(BaseTest.java:72) Publishing ExtentReport:./report/20_04_2018_03_48_08.html 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:49:59,590 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:55) Initializing ExtentReport 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:49:59,760 com.jackfruit.base.BaseTest.initFrameWork(BaseTest.java:60) Initialize Global Variables 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:49:59,770 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:86) 
*********************************** -- START -- *****************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:49:59,770 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:87) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:49:59,771 com.jackfruit.base.BaseTest.initApplication(BaseTest.java:90) Opening Browser:chrome 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:50:28,275 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:116) Auto login 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:50:29,049 com.jackfruit.base.BaseTest.preCondition(BaseTest.java:123) Started executing test:testAddEmployee 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:50:43,196 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:133) Test is FAILED 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:50:43,196 com.jackfruit.base.BaseTest.postCondition(BaseTest.java:141) Auto logout 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:50:43,197 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:104) 
****************************************************************************************
 
com.jackfruit.scripts.ReportIssueTest 2018-04-20 15:50:43,197 com.jackfruit.base.BaseTest.closeApplication(BaseTest.java:105) 
*********************************** -- END -- *****************************************************
 
